New_date,Closing,RET,MA200,MA50
6/23/2016,20868.34,0.003514834,20985.6922,20652.064
6/24/2016,20259.13,-0.029627622,20978.63495,20634.0724
6/27/2016,20227.3,-0.001572379,20973.8443,20611.8622
6/28/2016,20172.46,-0.002714869,20970.0319,20588.982
6/29/2016,20436.12,0.012985616,20968.00945,20574.4744
6/30/2016,20794.37,0.017378354,20969.0637,20561.6376
7/4/2016,21059.2,0.012655242,20968.0645,20558.0954
7/5/2016,20750.72,-0.014756574,20961.16155,20540.6648
7/6/2016,20495.29,-0.012385841,20955.8255,20521.2298
7/7/2016,20706.92,0.01027284,20951.83825,20509.2794
7/8/2016,20564.17,-0.006917703,20946.8496,20492.4174
7/11/2016,20880.5,0.015265468,20943.97595,20482.7954
7/12/2016,21224.74,0.016351773,20940.26635,20479.5296
7/13/2016,21322.37,0.004589274,20937.60505,20484.636
7/14/2016,21561.06,0.011132154,20935.8062,20502.3184
7/15/2016,21659.25,0.004543705,20935.3178,20524.9868
7/18/2016,21803.18,0.006623216,20935.3508,20552.054
7/19/2016,21673.2,-0.005979356,20937.20225,20583.3206
7/20/2016,21882.48,0.009609842,20941.13475,20617.834
7/21/2016,22000.49,0.005378409,20945.2056,20652.9902
7/22/2016,21964.27,-0.001647684,20952.24395,20691.1698
7/25/2016,21993.44,0.001327185,20957.97965,20732.7294
7/26/2016,22129.73,0.006177726,20961.09785,20780.9382
7/27/2016,22218.99,0.004025375,20962.9203,20827.639
7/28/2016,22174.34,-0.002011564,20964.6339,20868.7498
7/29/2016,21891.37,-0.012843269,20961.51195,20910.049
8/1/2016,22129.14,0.010802797,20960.3831,20958.7452
8/3/2016,21739.12,-0.01778189,20956.7847,20996.4836
8/4/2016,21832.23,0.004273916,20952.2912,21036.9476
8/5/2016,22146.09,0.014273639,20950.01935,21083.2608
8/8/2016,22494.76,0.015621436,20950.2936,21125.795
8/9/2016,22465.61,-0.001296698,20948.1808,21167.165
8/10/2016,22492.43,0.001193113,20945.3061,21205.4782
8/11/2016,22580.55,0.003910108,20942.8308,21244.5014
8/12/2016,22766.91,0.00821925,20941.71925,21283.5378
8/15/2016,22932.51,0.007247388,20942.15495,21326.9684
8/16/2016,22910.84,-0.000945393,20940.94945,21368.0008
8/17/2016,22799.78,-0.004859274,20939.3671,21405.0516
8/18/2016,23023.16,0.009749779,20938.76925,21444.9104
8/19/2016,22937.22,-0.003739747,20938.6725,21477.09
8/22/2016,22997.91,0.002642424,20939.56235,21511.0906
8/23/2016,22998.93,4.44E-05,20941.3568,21550.2164
8/24/2016,22820.78,-0.007776169,20943.6105,21596.3722
8/25/2016,22814.95,-0.000255502,20944.8431,21644.9206
8/26/2016,22909.54,0.004137395,20944.12295,21693.761
8/29/2016,22821.34,-0.003857355,20942.97445,21749.4194
8/30/2016,23016.11,0.008498342,20943.71835,21806.342
8/31/2016,22976.88,-0.001705913,20944.9689,21855.6756
9/1/2016,23162.34,0.008039191,20948.7721,21905.5536
9/2/2016,23266.7,0.00449547,20953.34475,21954.9852
9/5/2016,23649.55,0.016320934,20957.1479,22010.6094
9/6/2016,23787.68,0.005823712,20964.1056,22081.1804
9/7/2016,23741.81,-0.001930171,20972.76055,22151.4706
9/8/2016,23919.34,0.007449708,20981.036,22226.4082
9/9/2016,24099.7,0.007512056,20990.5932,22299.6798
9/12/2016,23290.6,-0.034149547,20994.5451,22349.6044
9/13/2016,23215.76,-0.003218487,20996.8503,22392.7356
9/14/2016,23190.64,-0.001082609,20999.474,22441.534
9/15/2016,23335.59,0.006230914,21003.2138,22498.34
9/19/2016,23550.45,0.009165266,21008.47605,22555.2106
9/20/2016,23530.86,-0.000832177,21013.68565,22614.5444
9/21/2016,23669.9,0.005891448,21021.69355,22670.3324
9/22/2016,23759.8,0.003790878,21030.51045,22721.0336
9/23/2016,23686.48,-0.003090656,21037.0361,22768.3158
9/26/2016,23317.92,-0.015682258,21041.22725,22803.453
9/27/2016,23571.9,0.010833161,21047.0017,22841.706
9/28/2016,23619.65,0.002023668,21053.9205,22878.0354
9/29/2016,23739.47,0.005060071,21061.60175,22919.3608
9/30/2016,23297.15,-0.018808028,21068.56185,22947.6542
10/3/2016,23584.43,0.012255713,21077.4652,22979.333
10/4/2016,23689.44,0.004442631,21087.38935,23013.8364
10/5/2016,23788.31,0.004164904,21099.01065,23049.7338
10/6/2016,23952.5,0.006878419,21112.2239,23086.1892
10/7/2016,23851.82,-0.004212178,21125.11115,23118.8458
10/11/2016,23549.52,-0.012755087,21134.3527,23146.3494
10/12/2016,23407.05,-0.006068179,21142.02765,23176.663
10/13/2016,23031.3,-0.016183099,21148.40635,23194.7062
10/14/2016,23233.31,0.008732864,21155.6145,23224.59
10/17/2016,23037.54,-0.008461965,21161.6521,23248.6962
10/18/2016,23394.39,0.015371191,21168.4211,23273.6622
10/19/2016,23304.97,-0.003829607,21174.2553,23289.8664
10/20/2016,23374.4,0.002974764,21181.5292,23308.0422
10/24/2016,23604.08,0.009778172,21189.5515,23330.2752
10/25/2016,23565.11,-0.00165235,21197.9663,23349.9664
10/26/2016,23325.43,-0.010223047,21205.02145,23361.1368
10/27/2016,23132.35,-0.008312111,21214.0476,23365.1336
10/28/2016,22954.81,-0.00770457,21222.87805,23366.013
10/31/2016,22934.54,-0.000883429,21232.6467,23368.7082
11/1/2016,23147.07,0.009224135,21246.71535,23371.1864
11/2/2016,22810.5,-0.01464725,21258.4993,23368.652
11/3/2016,22683.51,-0.005582727,21272.47435,23362.364
11/4/2016,22642.62,-0.001804258,21287.12865,23355.2378
11/7/2016,22801.4,0.006987967,21301.46125,23354.8502
11/8/2016,22909.47,0.004728425,21316.92155,23356.7406
11/9/2016,22415.19,-0.021811508,21331.39365,23346.8536
11/10/2016,22839.11,0.018735563,21349.40195,23347.209
11/11/2016,22531.09,-0.013578284,21363.87835,23337.5086
11/14/2016,22222.22,-0.013803444,21380.55795,23322.4154
11/15/2016,22323.91,0.004565612,21399.46675,23305.6468
11/16/2016,22280.53,-0.001945098,21415.46685,23285.9234
11/17/2016,22262.88,-0.000792485,21430.08055,23258.19
11/18/2016,22344.21,0.00364651,21447.4976,23229.3206
11/21/2016,22357.78,0.000607132,21464.02425,23201.64
11/22/2016,22678.07,0.014224019,21481.43545,23176.8146
11/23/2016,22676.69,-6.09E-05,21496.40335,23148.3544
11/24/2016,22608.49,-0.003012025,21511.4683,23134.7122
11/25/2016,22723.45,0.005071931,21527.85135,23124.866
11/28/2016,22830.57,0.004702996,21547.04625,23117.6646
11/29/2016,22737.07,-0.004103795,21564.81615,23105.6942
11/30/2016,22789.77,0.002315119,21582.32415,23090.4806
12/1/2016,22878.23,0.003874052,21603.9863,23077.428
12/2/2016,22564.82,-0.013793747,21625.2125,23055.3264
12/5/2016,22505.55,-0.002630111,21643.14955,23030.2414
12/6/2016,22675.15,0.007507666,21660.9149,23010.0148
12/7/2016,22800.92,0.005531275,21680.29665,22999.6748
12/8/2016,22861.84,0.002668259,21697.79045,22985.4736
12/9/2016,22760.98,-0.004421479,21715.16785,22968.3002
12/12/2016,22433.02,-0.014513686,21730.0125,22942.1712
12/13/2016,22446.7,0.000609629,21745.1721,22925.1622
12/14/2016,22456.62,0.000441838,21761.49295,22902.606
12/15/2016,22059.4,-0.017846633,21777.3462,22870.0052
12/16/2016,22020.75,-0.001753624,21790.6292,22834.654
12/19/2016,21832.68,-0.008577261,21804.23295,22792.2576
12/20/2016,21729.06,-0.004757395,21815.84095,22749.8024
12/21/2016,21809.8,0.003708875,21824.8725,22715.008
12/22/2016,21636.2,-0.007991572,21833.3447,22679.591
12/23/2016,21574.76,-0.002843725,21840.335,22650.4602
12/28/2016,21754.74,0.008307552,21848.3101,22620.8888
12/29/2016,21790.91,0.001661246,21857.20675,22595.9562
12/30/2016,22000.56,0.009574997,21867.22825,22568.0796
1/3/2017,22150.4,0.006787647,21878.05815,22544.9882
1/4/2017,22134.47,-0.000719433,21887.7325,22520.1896
1/5/2017,22456.69,0.014452443,21897.83925,22497.2418
1/6/2017,22503.01,0.002060513,21908.91045,22475.9998
1/9/2017,22558.69,0.00247128,21920.4154,22460.665
1/10/2017,22744.85,0.008218389,21931.6206,22452.915
1/11/2017,22935.35,0.008340642,21942.9392,22452.5258
1/12/2017,22829.02,-0.004646855,21953.66355,22450.4154
1/13/2017,22937.38,0.004735361,21965.0167,22446.2216
1/16/2017,22718.15,-0.00960373,21975.5313,22444.3746
1/17/2017,22840.97,0.005391689,21988.0081,22447.5238
1/18/2017,23098.26,0.011201437,22001.6679,22456.6366
1/19/2017,23049.96,-0.002093256,22012.90075,22461.6078
1/20/2017,22885.91,-0.007142597,22023.4468,22461.1366
1/23/2017,22898.52,0.000550842,22035.4448,22470.8032
1/24/2017,22949.86,0.002239557,22049.3091,22473.0182
1/25/2017,23049.12,0.004315755,22063.52135,22483.3788
1/26/2017,23374.17,0.014003976,22079.06195,22506.4178
1/27/2017,23360.78,-0.000573019,22094.01385,22527.1552
2/1/2017,23318.39,-0.001816228,22108.40175,22547.9124
2/2/2017,23184.52,-0.005757505,22121.80215,22566.3452
2/3/2017,23129.21,-0.002388494,22131.65465,22582.0452
2/6/2017,23348.24,0.009425286,22141.7068,22601.8544
2/7/2017,23331.57,-0.000714227,22151.7823,22614.9244
2/8/2017,23485.13,0.006560076,22163.40045,22631.0932
2/9/2017,23525.14,0.001702182,22173.8451,22649.4262
2/10/2017,23574.98,0.002116344,22185.53845,22666.4568
2/13/2017,23710.98,0.005752252,22195.9821,22684.065
2/14/2017,23703.01,-0.000336188,22207.16195,22703.3838
2/15/2017,23994.87,0.012238013,22220.6141,22727.4858
2/16/2017,24107.7,0.004691234,22234.11625,22752.0752
2/17/2017,24033.74,-0.003072615,22247.47695,22781.4536
2/20/2017,24146.08,0.004663372,22261.2672,22814.2642
2/21/2017,23963.63,-0.007584784,22275.7501,22840.0338
2/22/2017,24201.96,0.009896357,22293.3752,22868.0546
2/23/2017,24114.86,-0.003605374,22311.32035,22893.115
2/24/2017,23965.7,-0.006204607,22328.89975,22917.2094
2/27/2017,23925.05,-0.001697614,22347.97565,22947.05
2/28/2017,23740.73,-0.007733889,22365.89525,22972.9306
3/1/2017,23776.49,0.001505139,22383.5643,22999.328
3/2/2017,23728.07,-0.002038542,22401.9282,23032.7014
3/3/2017,23552.72,-0.007417423,22420.1145,23063.3408
3/6/2017,23596.28,0.00184776,22439.49945,23098.6128
3/7/2017,23681.07,0.003586922,22458.48505,23137.653
3/8/2017,23782.27,0.00426435,22476.8024,23177.1024
3/9/2017,23501.56,-0.011873543,22495.17815,23214.4096
3/10/2017,23568.67,0.002851486,22514.54985,23254.2878
3/13/2017,23829.67,0.011013155,22534.4372,23295.7864
3/14/2017,23827.95,-7.22E-05,22554.5318,23336.5272
3/15/2017,23792.85,-0.001474146,22574.3439,23372.373
3/16/2017,24288.28,0.020608814,22593.94505,23415.1306
3/17/2017,24309.93,0.000890979,22613.50915,23458.6398
3/20/2017,24501.99,0.00786943,22633.13525,23499.5458
3/21/2017,24593.12,0.00371239,22652.9539,23541.348
3/22/2017,24320.41,-0.011150814,22670.4805,23576.5824
3/23/2017,24327.7,0.000299703,22688.3141,23608.2394
3/24/2017,24358.27,0.001255803,22705.80935,23636.6978
3/27/2017,24193.7,-0.006779154,22722.04165,23663.9914
3/28/2017,24345.87,0.006269957,22738.6199,23692.1612
3/29/2017,24392.05,0.001895034,22753.93895,23725.6392
3/30/2017,24301.09,-0.003736054,22768.955,23754.8416
3/31/2017,24111.59,-0.007828568,22784.29975,23775.1082
4/3/2017,24261.48,0.00619727,22803.0422,23799.3386
4/5/2017,24400.8,0.005726011,22823.10855,23829.6364
4/6/2017,24273.72,-0.005221635,22842.13955,23857.1404
4/7/2017,24267.3,-0.000264519,22863.28395,23883.4892
4/10/2017,24262.18,-0.000211006,22883.74495,23907.7504
4/11/2017,24088.46,-0.007185872,22901.63625,23922.0362
4/12/2017,24313.5,0.009298864,22919.86155,23941.0906
4/13/2017,24261.66,-0.002134425,22937.19425,23959.956
4/18/2017,23924.54,-0.013992616,22952.47525,23974.7564
4/19/2017,23825.88,-0.004132326,22970.309,23988.6898
4/20/2017,24056.98,0.009652798,22989.4574,24002.8646
4/21/2017,24042.02,-0.00062205,23008.8052,24017.0736
4/24/2017,24139.48,0.004045542,23027.322,24030.1606
4/25/2017,24455.94,0.013024457,23045.62985,24048.7766
4/26/2017,24578.43,0.004996098,23063.226,24068.8456
4/27/2017,24698.48,0.004872474,23082.9648,24088.5956
4/28/2017,24615.13,-0.003380409,23103.564,24106.838
5/2/2017,24696.13,0.003285257,23123.51005,24120.8632
5/4/2017,24683.88,-0.000496152,23144.1086,24132.3868
5/5/2017,24476.35,-0.008443054,23162.08785,24141.239
5/8/2017,24577.91,0.004140727,23178.8537,24149.8756
5/9/2017,24889.03,0.012579072,23196.687,24168.3836
5/10/2017,25015.42,0.005065291,23213.9588,24184.6528
5/11/2017,25125.55,0.004392822,23231.2903,24204.8666
5/12/2017,25156.34,0.001224696,23248.0561,24228.6794
5/15/2017,25371.59,0.008520092,23266.54805,24257.6102
5/16/2017,25335.94,-0.001406103,23283.81535,24289.5144
5/17/2017,25293.63,-0.001671356,23300.28105,24319.8572
5/18/2017,25136.52,-0.006230817,23316.1423,24348.0262
5/19/2017,25174.87,0.001524506,23332.04945,24380.4692
5/22/2017,25391.34,0.008561896,23348.3575,24416.3704
5/23/2017,25403.15,0.000465011,23364.2783,24450.812
5/24/2017,25428.5,0.00099741,23380.5491,24483.7366
5/25/2017,25630.78,0.007923381,23399.24615,24526.321
5/26/2017,25639.27,0.000331188,23416.7968,24567.733
5/29/2017,25701.63,0.002429254,23436.60935,24605.1722
5/31/2017,25660.65,-0.001595724,23455.75145,24641.8262
6/1/2017,25809.22,0.005773102,23474.0671,24682.1536
6/2/2017,25924.05,0.004439317,23491.21355,24714.869
6/5/2017,25862.99,-0.00235812,23508.20045,24745.9302
6/6/2017,25997.14,0.005173543,23525.724,24775.8332
6/7/2017,25974.16,-0.000884334,23542.69205,24803.454
6/8/2017,26063.06,0.003416788,23559.1728,24838.307
6/9/2017,26030.29,-0.001258126,23574.6617,24872.3588
6/12/2017,25708.04,-0.012457076,23588.6477,24899.3542
6/13/2017,25852.1,0.005588052,23603.9093,24932.5222
6/14/2017,25875.9,0.000920198,23618.173,24963.1228
6/15/2017,25565.34,-0.012074506,23631.3136,24986.5886
6/16/2017,25626.49,0.002389054,23644.4565,25013.0966
6/19/2017,25924.55,0.011563814,23659.0846,25049.3558
6/20/2017,25843.04,-0.003149077,23674.1959,25080.987
6/21/2017,25694.58,-0.005761244,23688.59405,25106.8626
6/22/2017,25674.53,-0.000780625,23702.419,25134.8788
6/23/2017,25670.05,-0.000174507,23716.66255,25162.9338
6/26/2017,25871.89,0.007832108,23730.94145,25195.128
6/27/2017,25839.99,-0.001233759,23745.257,25230.1586
6/28/2017,25683.5,-0.00607453,23757.8628,25257.5586
6/29/2017,25965.42,0.01091689,23771.3564,25291.6338
6/30/2017,25764.58,-0.007764972,23781.93155,25328.4346
7/3/2017,25784.17,0.000760057,23791.914,25367.6004
7/4/2017,25389.01,-0.015444335,23800.15,25394.241
7/5/2017,25521.97,0.005223247,23808.16315,25423.84
7/6/2017,25465.22,-0.00222605,23814.99075,25450.3548
7/7/2017,25340.85,-0.004895881,23825.242,25468.053
7/10/2017,25500.06,0.006263087,23836.6635,25486.4856
7/11/2017,25877.64,0.01469847,23850.0985,25510.0688
7/12/2017,26043.64,0.006394317,23863.63875,25538.639
7/13/2017,26346.17,0.011549321,23877.61735,25571.6398
7/14/2017,26389.23,0.001633059,23891.9092,25605.7468
7/17/2017,26470.58,0.003077955,23905.9126,25645.6314
7/18/2017,26524.94,0.002051495,23919.7383,25684.572
7/19/2017,26672.16,0.005534902,23934.6667,25720.2346
7/20/2017,26740.21,0.0025481,23951.77815,25754.7304
7/21/2017,26706.09,-0.001276796,23967.4491,25786.3412
7/24/2017,26846.83,0.005256121,23983.585,25820.151
7/25/2017,26852.05,0.000194417,23999.1479,25849.7602
7/26/2017,26941.02,0.003307864,24017.36725,25881.8618
7/27/2017,27131.17,0.007033219,24035.10095,25918.6126
7/28/2017,26979.39,-0.00561001,24051.5507,25955.47
7/31/2017,27323.99,0.01269183,24069.2291,25998.4524
8/1/2017,27540.23,0.007882774,24087.16775,26041.4302
8/2/2017,27607.38,0.002435284,24105.94555,26085.5148
8/3/2017,27531.01,-0.002770123,24125.853,26127.565
8/4/2017,27562.68,0.001149678,24146.63115,26166.203
8/7/2017,27690.36,0.004621654,24169.92645,26207.2248
8/8/2017,27854.91,0.005924914,24193.03445,26250.2904
8/9/2017,27757.09,-0.003517949,24216.6322,26292.2192
8/10/2017,27444,-0.011343738,24236.88025,26324.9148
8/11/2017,26883.51,-0.020634477,24254.77295,26344.104
8/14/2017,27250.23,0.013548874,24274.1521,26371.8488
8/15/2017,27174.96,-0.002766,24292.0065,26395.4052
8/16/2017,27409.07,0.008578019,24311.2263,26424.1034
8/17/2017,27344.22,-0.002368809,24331.32025,26449.7266
8/18/2017,27047.57,-0.010908004,24350.89635,26470.0722
8/21/2017,27154.68,0.00395224,24371.8957,26499.005
8/22/2017,27401.67,0.009054553,24394.23135,26529.9964
8/23/2017,27506,0.003800202,24416.026,26562.5984
8/24/2017,27518.6,0.000457977,24439.5665,26601.6636
8/25/2017,27848.16,0.011904756,24465.38975,26646.097
8/28/2017,27863.29,0.000543156,24491.4931,26684.8718
8/29/2017,27765.01,-0.003533457,24516.31115,26723.3112
8/30/2017,28094.61,0.011801148,24542.23685,26771.3118
8/31/2017,27970.3,-0.00443451,24570.0124,26817.2272
9/1/2017,27953.16,-0.000612981,24595.58265,26862.8894
9/4/2017,27740.26,-0.007645465,24621.6285,26900.2568
9/5/2017,27741.35,3.93E-05,24649.22415,26938.284
9/6/2017,27613.76,-0.004609881,24675.6734,26976.8892
9/7/2017,27522.92,-0.003295087,24701.88535,27008.0392
9/8/2017,27668.47,0.005274386,24728.9133,27046.117
9/11/2017,27955.13,0.010307227,24756.9679,27089.5362
9/12/2017,27972.24,0.000611865,24785.0402,27141.2008
9/13/2017,27894.08,-0.00279811,24811.12025,27188.643
9/14/2017,27777.2,-0.00419894,24836.6228,27234.8826
9/15/2017,27807.59,0.001093465,24862.6183,27284.2174
9/18/2017,28159.77,0.012585359,24889.7999,27337.4116
9/19/2017,28051.41,-0.003855466,24915.9041,27380.887
9/20/2017,28127.8,0.002719513,24942.85775,27422.5702
9/21/2017,28110.33,-0.000621287,24969.46055,27457.8534
9/22/2017,27880.53,-0.008208529,24994.47205,27487.6794
9/25/2017,27500.34,-0.013730228,25019.14965,27508.2746
9/26/2017,27513.01,0.000460615,25044.18695,27528.036
9/27/2017,27642.43,0.004692927,25069.02335,27547.4414
9/28/2017,27421.6,-0.008020887,25092.12675,27561.0692
9/29/2017,27554.3,0.004827579,25115.58905,27578.0334
10/3/2017,28173.21,0.022212923,25142.6502,27604.561
10/4/2017,28379.18,0.007284251,25172.381,27635.1036
10/6/2017,28458.04,0.002774944,25202.4377,27665.444
10/9/2017,28326.59,-0.004629782,25231.78755,27689.3524
10/10/2017,28490.83,0.005781342,25263.9447,27719.5812
10/11/2017,28389.57,-0.003560457,25295.7888,27740.8928
10/12/2017,28459.03,0.002443685,25328.92055,27759.2688
10/13/2017,28476.43,0.000611218,25362.6574,27776.6498
10/16/2017,28692.8,0.007569493,25397.0724,27799.8856
10/17/2017,28697.49,0.000163442,25432.37885,27822.5818
10/18/2017,28711.76,0.000497132,25468.06385,27843.0098
10/19/2017,28159.09,-0.01943658,25500.0856,27849.0934
10/20/2017,28487.24,0.011586052,25533.56725,27863.6964
10/23/2017,28305.88,-0.006386711,25565.09385,27880.934
10/24/2017,28154.97,-0.005345664,25595.1167,27906.3632
10/25/2017,28302.89,0.005240026,25625.9588,27927.4164
10/26/2017,28202.38,-0.003557548,25654.68725,27947.9648
10/27/2017,28438.85,0.008349797,25684.36645,27968.5604
10/30/2017,28336.19,-0.003616382,25713.25395,27988.3998
10/31/2017,28245.54,-0.003204217,25740.7574,28012.3592
11/1/2017,28594.06,0.012263435,25769.05095,28041.1468
11/2/2017,28518.64,-0.002641095,25797.49905,28063.4862
11/3/2017,28603.61,0.002975025,25825.8302,28085.4384
11/6/2017,28596.8,-0.00023811,25855.22345,28107.0024
11/7/2017,28994.34,0.013805815,25885.9903,28129.926
11/8/2017,28907.6,-0.002996102,25915.037,28150.8122
11/9/2017,29136.57,0.00788955,25945.47005,28178.2434
11/10/2017,29120.92,-0.00053727,25976.6451,28198.7696
11/13/2017,29182.18,0.002101433,26008.0634,28223.0072
11/14/2017,29152.12,-0.001030612,26039.0747,28246.9864
11/15/2017,28851.69,-0.010359067,26068.08755,28269.215
11/16/2017,29018.76,0.005773947,26096.3105,28294.7632
11/17/2017,29199.04,0.006193315,26125.5018,28326.4688
11/20/2017,29260.31,0.002096158,26155.2114,28361.2166
11/21/2017,29818.07,0.018882595,26188.37915,28404.2086
11/22/2017,30003.49,0.006199123,26222.75055,28445.1758
11/23/2017,29707.94,-0.009899358,26254.54905,28479.8898
11/24/2017,29866.32,0.005317074,26287.2228,28519.3346
11/27/2017,29686.19,-0.00604947,26318.2281,28557.5144
11/28/2017,29680.85,-0.000179898,26349.00665,28594.9796
11/29/2017,29623.83,-0.001922952,26379.2509,28624.2608
11/30/2017,29177.35,-0.015186382,26406.58275,28646.7796
12/1/2017,29074.24,-0.003540165,26433.4389,28665.7084
12/4/2017,29138.28,0.002200215,26459.15595,28686.2674
12/5/2017,28842.8,-0.010192379,26482.83145,28705.5128
12/6/2017,28224.8,-0.021659371,26503.78675,28720.002
12/7/2017,28303.19,0.002773495,26524.5723,28735.8056
12/8/2017,28639.85,0.011824586,26547.9534,28755.754
12/11/2017,28965.29,0.011299112,26571.77005,28786.6278
12/12/2017,28793.88,-0.005935352,26595.16515,28811.4194
12/13/2017,29222.1,0.014762408,26621.44715,28832.3972
12/14/2017,29166.38,-0.001908596,26647.6538,28848.1412
12/15/2017,28848.11,-0.010972197,26673.1907,28855.9426
12/18/2017,29050.41,0.006988117,26699.5603,28870.419
12/19/2017,29253.66,0.006972097,26727.18825,28885.6756
12/20/2017,29234.09,-0.0006692,26755.5951,28902.566
12/21/2017,29367.06,0.004538144,26784.449,28920.7266
12/22/2017,29578.01,0.007157542,26813.9337,28942.7582
12/27/2017,29597.66,0.000664124,26843.01065,28960.8554
12/28/2017,29863.71,0.008948727,26874.8214,28984.1798
12/29/2017,29919.15,0.001854713,26906.5738,29008.3276
1/2/2018,30515.31,0.019729781,26940.002,29055.452
1/3/2018,30560.95,0.001494525,26973.667,29096.9262
1/4/2018,30736.48,0.005727173,27008.38515,29145.5382
1/5/2018,30814.64,0.002539679,27041.01695,29198.7316
1/8/2018,30899.53,0.002751072,27073.96495,29250.6644
1/9/2018,31011.41,0.003614228,27106.51205,29306.845
1/10/2018,31073.72,0.002007245,27138.91505,29359.5424
1/11/2018,31120.39,0.001500785,27172.91495,29415.2264
1/12/2018,31412.54,0.009343945,27208.33915,29478.5664
1/15/2018,31338.87,-0.002347996,27243.24215,29533.4626
1/16/2018,31904.75,0.017895721,27281.7974,29601.1848
1/17/2018,31983.41,0.002462429,27319.9851,29668.7808
1/18/2018,32121.94,0.004321955,27358.63455,29739.2836
1/19/2018,32254.89,0.004130374,27398.40355,29804.4946
1/22/2018,32393.41,0.004285347,27439.81265,29874.2108
1/23/2018,32930.7,0.016450346,27483.15875,29950.0934
1/24/2018,32958.69,0.000849606,27525.9482,30026.8488
1/25/2018,32654.45,-0.009273819,27567.85185,30096.2942
1/26/2018,33154.12,0.015185852,27612.28595,30176.3342
1/29/2018,32966.89,-0.005663268,27655.8095,30258.6382
1/30/2018,32607.29,-0.010967841,27698.40365,30330.4088
1/31/2018,32887.27,0.00854977,27741.2725,30404.1734
2/1/2018,32642.09,-0.007483093,27783.17465,30471.809
2/2/2018,32601.78,-0.001235672,27826.56085,30527.4832
2/5/2018,32245.22,-0.010997073,27868.65755,30572.3178
2/6/2018,30595.42,-0.052519491,27901.34975,30590.0674
2/7/2018,30323.2,-0.008937228,27932.75565,30599.205
2/8/2018,30451.27,0.004214605,27964.3146,30614.5066
2/9/2018,29507.42,-0.031485944,27989.572,30611.038
2/12/2018,29459.63,-0.001620906,28013.978,30607.754
2/13/2018,29839.53,0.012813173,28039.68325,30620.9976
2/14/2018,30515.6,0.022404004,28069.1856,30649.8248
2/15/2018,31115.43,0.019465809,28101.2821,30689.3678
2/20/2018,30873.63,-0.007801416,28132.23085,30729.9844
2/21/2018,31431.89,0.017920561,28167.00855,30794.1262
2/22/2018,30965.68,-0.014943488,28198.9474,30847.376
2/23/2018,31267.17,0.009689171,28230.8381,30899.9224
2/26/2018,31498.6,0.007374435,28263.254,30950.5886
2/27/2018,31268.66,-0.007326782,28293.96955,31000.0842
2/28/2018,30844.72,-0.013650733,28322.41145,31032.5366
3/1/2018,31044.25,0.006448021,28350.77475,31070.094
3/2/2018,30583.45,-0.014954593,28377.0123,31104.8008
3/5/2018,29886.39,-0.02305582,28399.9761,31121.5204
3/6/2018,30510.73,0.020675232,28426.84715,31146.6618
3/7/2018,30196.92,-0.010338493,28451.9574,31165.9184
3/8/2018,30654.52,0.015040191,28478.2733,31191.6676
3/9/2018,30996.21,0.011084816,28506.2386,31220.0316
3/12/2018,31594.33,0.019112735,28537.06775,31259.965
3/13/2018,31601.45,0.000225332,28566.9211,31294.7198
3/14/2018,31435.01,-0.005280766,28595.8998,31325.037
3/15/2018,31541.1,0.003369217,28625.09715,31345.5528
3/16/2018,31501.97,-0.001241374,28654.30375,31364.3732
3/19/2018,31513.76,0.000374192,28682.82645,31379.9188
3/20/2018,31549.93,0.001147094,28710.95585,31394.6246
3/21/2018,31414.52,-0.004301164,28738.7135,31404.9244
3/22/2018,31071.05,-0.010993689,28764.08305,31406.1172
3/23/2018,30309.29,-0.024822251,28785.7587,31390.8286
3/26/2018,30548.77,0.007870157,28808.18725,31379.3962
3/27/2018,30790.83,0.007892495,28831.98995,31366.962
3/28/2018,30022.53,-0.025268819,28853.5624,31340.6352
3/29/2018,30093.38,0.002357114,28874.7688,31304.4078
4/3/2018,30180.1,0.002877553,28896.2898,31268.3416
4/4/2018,29518.69,-0.022159145,28916.05655,31216.2766
4/6/2018,29844.94,0.010991689,28937.1488,31168.0776
4/9/2018,30229.58,0.012805604,28958.67395,31124.801
4/10/2018,30728.74,0.016377458,28983.10245,31080.7618
4/11/2018,30897.71,0.005483698,29009.1181,31039.5422
4/12/2018,30831.28,-0.002152312,29034.90185,31003.0788
4/13/2018,30808.38,-0.000743028,29060.5935,30956.164
4/16/2018,30315.59,-0.016124629,29082.812,30903.138
4/17/2018,30062.75,-0.008375238,29103.9258,30852.2472
4/18/2018,30284.25,0.007340912,29126.92955,30800.1868
4/19/2018,30708.44,0.01390976,29150.64465,30761.5138
4/20/2018,30418.33,-0.009492148,29173.9134,30717.8448
4/23/2018,30254.4,-0.005403759,29196.26455,30678.0284
4/24/2018,30636.24,0.012541993,29222.5007,30678.8448
4/25/2018,30328.15,-0.010107298,29246.5316,30678.9438
4/26/2018,30007.68,-0.010622975,29269.2439,30670.072
4/27/2018,30280.67,0.009056206,29293.943,30685.537
4/30/2018,30808.45,0.017279448,29320.48495,30712.5134
5/2/2018,30723.88,-0.002748801,29344.71615,30730.2004
5/3/2018,30313.37,-0.013451333,29366.0648,30726.1558
5/4/2018,29926.5,-0.012844494,29383.96645,30702.3772
5/7/2018,29994.26,0.002261655,29401.9916,30684.7898
5/8/2018,30402.81,0.013529008,29421.65275,30664.2082
5/9/2018,30536.14,0.004375862,29441.70875,30655.6174
